3,1802
8,1001
8,2985
8,518
8,455
8,5588
8,390
8,4888
8,1430
8,61
8,377
8,4512
8,3877
8,5102
8,1244
8,5501
8,4637
8,1075
8,3281
8,3978
8,2119
8,5127
8,5598
8,5297
8,1032
8,4918
8,2339
8,958
8,1847
8,1515
8,3604
8,3704
8,252
8,3760
8,1638
8,3386
8,1830
8,5198
8,3615
8,4981
8,2461
8,4128
8,3583
8,4689
8,5735
8,3746
8,921
8,2640
8,1016
8,637
8,4367
8,2593
8,4774
8,2494
8,1067
8,2471
8,1671
8,3220
8,1322
8,772
10,394
10,3454
10,674
10,3
10,1572
10,3634
10,4572
10,4653
10,4685
10,4079
10,4483
10,1278
13,2527
13,904
13,1604
18,1402
21,3044
21,2037
21,4063
21,4650
21,4853
21,3005
21,1497
21,3050
21,768
21,1754
21,3200
21,3470
21,2699
21,2440
21,1232
21,1085
21,3112
21,3948
21,2090
21,3692
21,4455
21,2533
21,1829
21,462
21,1713
21,1922
30,4765
30,2166
30,727
30,4307
30,733
30,1931
30,5349
30,3985
30,2452
30,4966
30,3415
30,1270
30,455
30,3622
30,4727
30,2640
30,1447
30,1917
30,3548
30,2945
31,3128
36,2208
36,5309
36,4608
36,4996
36,3464
36,3752
36,2401
36,13
36,5684
36,1432
36,4269
36,20
36,4596
36,1147
36,1230
36,3616
36,1231
36,4172
36,2660
36,4213
36,5755
36,5441
36,1780
36,4029
36,3644
36,3696
36,5244
38,1592
38,4542
38,1784
38,4607
38,2178
38,5513
38,5747
38,4324
38,1654
38,3413
38,1330
38,2434
38,4832
38,4739
38,2809
38,1259
38,3010
38,3839
38,170
38,5300
38,1185
38,3274
38,2977
38,3907
38,4675
38,976
38,1982
38,478
38,347
38,2387
38,5284
38,4199
38,5285
38,712
38,1693
38,3624
39,476
42,3028
44,2905
46,5481
46,2976
46,276
46,5620
46,868
46,2224
46,1409
47,5521
47,5025
47,4542
47,3355
47,2734
47,5400
47,2880
47,721
47,1910
47,2887
47,4312
47,2434
47,191
47,4739
47,1455
47,801
47,1614
47,4675
47,5772
47,3054
47,4979
47,894
47,2897
47,3660
47,1376
47,3374
47,4924
47,1640
47,2977
47,4537
47,4025
47,3885
47,3384
47,299
47,1583
47,2387
47,4604
47,1384
47,5468
47,4672
47,1589
47,3121
47,3624
48,2071
48,5472
48,3338
48,1398
48,2269
49,3421
49,1025
49,5483
49,4670
49,4492
49,4663
49,3340
49,2040
49,37
49,568
49,2163
50,4034
50,2707
50,4157
50,4134
50,4373
50,2814
50,2990
50,190
50,5681
50,4656
50,4915
50,3660
50,4875
50,3226
50,1008
50,1336
50,5276
50,1488
50,480
50,4025
50,3908
50,3375
50,3888
50,2011
50,3278
50,3347
50,1902
53,74
53,3767
53,3783
53,2690
53,4178
53,5030
53,4185
53,1049
53,2248
53,5189
53,4201
54,4177
54,2666
54,4034
54,4613
54,4379
54,1545
54,4745
54,1522
54,2707
54,347
54,2328
54,983
54,3888
54,515
54,3312
54,1664
54,852
54,3268
54,865
55,1051
55,4507
55,4082
55,720
55,3241
55,3629
55,3324
55,428
55,2280
55,1986
55,3051
55,555
55,4231
55,2256
55,856
55,3407
55,2407
55,3677
55,2746
55,786
55,1352
55,4212
55,2873
55,3988
55,1568
55,2126
55,2393
57,5593
57,2760
57,120
57,5100
57,2937
57,5101
57,5428
57,269
57,2234
57,1452
57,3944
57,4743
57,4353
57,3068
57,336
57,2486
57,2635
57,5273
57,4940
57,2540
57,1585
57,94
57,5325
57,347
57,2310
57,3686
57,948
57,3211
57,445
58,5562
58,3537
58,1298
58,1430
58,1973
58,4420
58,603
58,3219
58,4636
58,1325
58,2349
58,3543
58,1828
58,4638
58,2121
58,4640
58,1719
58,4094
58,3104
58,4793
58,5701
58,1795
58,1777
58,1604
58,1785
58,5357
58,5735
58,5153
58,2335
58,944
58,963
58,5488
58,1419
58,1533
58,4503
58,4962
58,3236
58,3066
64,4704
66,4346
66,4673
66,1699
66,4592
66,2708
66,572
66,1877
66,5401
66,3600
66,5303
66,3298
66,3119
66,989
66,4436
66,3251
66,4943
66,753
66,4784
66,3008
66,2934
66,754
66,1283
66,4594
66,309
66,1590
66,3348
66,4019
66,4929
66,2543
66,3550
66,1350
66,2103
66,4682
66,1083
66,5439
66,3841
66,1730
66,281
66,2720
66,3791
66,296
66,4103
66,2308
66,442
66,1641
66,2676
66,956
66,298
66,2782
66,2545
66,4105
66,3670
66,2911
66,4219
66,1627
66,3212
66,4906
66,4936
66,2110
66,4605
66,1804
67,2666
67,4542
67,1784
67,4324
67,3438
67,3126
67,170
67,4832
67,492
67,1259
67,5120
67,5543
67,5381
67,3054
67,3010
67,5035
67,1435
67,4125
67,5338
67,3274
67,5601
67,4427
67,5139
67,976
67,760
67,4317
67,478
67,3117
67,2387
67,2809
67,2355
67,5287
67,5492
67,3624
71,3186
71,260
71,4424
71,2835
71,1811
71,5613
71,1420
71,5666
71,373
71,4579
71,1863
71,5292
71,5443
71,45
71,3763
71,490
71,1536
71,3402
71,1512
71,3115
72,4849
72,4306
72,2760
72,120
72,5100
72,2937
72,5101
72,269
72,2234
72,948
72,3944
72,4497
72,4743
72,4787
72,2358
72,2540
72,5137
72,1585
72,1757
72,2814
72,4822
72,5516
72,5325
72,347
72,2310
72,3686
72,2756
72,3068
72,445
72,3260
75,437
75,226
75,2875
75,172
76,2209
76,3198
76,1181
76,124
